kw1	kw2	pg	R1C1	edge_weight	crit_p	iteration	inv_edge_weight
jurkat cells	autophagy-related proteins/genetics	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
cisplatin	diterpenes/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	lymphoma t-cell	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	killer cells natural/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	asparaginase	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	CCK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
cisplatin	TP53	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
cisplatin	XK	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cisplatin	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
diterpenes/pharmacology	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
diterpenes/pharmacology	lymphoma t-cell	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
diterpenes/pharmacology	killer cells natural/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
diterpenes/pharmacology	asparaginase	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
diterpenes/pharmacology	CCK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
diterpenes/pharmacology	TP53	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
diterpenes/pharmacology	XK	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
diterpenes/pharmacology	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
diterpenes/pharmacology	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
lymphoma t-cell	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
lymphoma t-cell	killer cells natural/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
lymphoma t-cell	asparaginase	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
lymphoma t-cell	CCK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
lymphoma t-cell	TP53	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
lymphoma t-cell	XK	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
lymphoma t-cell	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
lymphoma t-cell	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
killer cells natural/metabolism	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
killer cells natural/metabolism	asparaginase	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
killer cells natural/metabolism	CCK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
killer cells natural/metabolism	TP53	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
killer cells natural/metabolism	XK	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
killer cells natural/metabolism	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
killer cells natural/metabolism	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
asparaginase	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
asparaginase	TP53	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
asparaginase	CCK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
asparaginase	XK	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
asparaginase	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
asparaginase	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
CCK	microglia/drug effects	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	raw 264.7 cells	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	nf-e2-related factor 2/biosynthesis	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	gene expression	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	lipopolysaccharides/toxicity	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	inflammation mediators/antagonists &amp; inhibitors	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
CCK	XK	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
CCK	ASPG	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
CCK	NLRP1	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
TP53	tumor suppressor protein p53/metabolism	2.065419131602741e-05	2	0.0085470085470085	6.821999409621811e-05	0	0.1788642125673839
TP53	lymphocytes tumor-infiltrating/immunology	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	myeloid-derived suppressor cells/immunology	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	membrane proteins/metabolism	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	colonic neoplasms/drug therapy	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	heme oxygenase-1/metabolism	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	t-lymphocytes/immunology	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	HMOX1	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	neutral ceramidase/antagonists &amp; inhibitors	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	malaria/genetics	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	genetic variation	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	liver x receptors/agonists	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	hemeproteins/toxicity	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	transferrin/metabolism	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	tumor suppressor protein p53/genetics	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	ferritins/blood	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	listeriosis/etiology	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	XK	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
TP53	ASAH2	0.0022568714518765	1	0.1111111111111111	0.0047668807068041	0	0.4910900271113151
TP53	TF	0.0005854784028423	1	0.1111111111111111	0.0014113776959625	0	0.4910900271113151
TP53	ASPG	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
TP53	NLRP1	0.0015313968527381	1	0.1111111111111111	0.0033542680309219	0	0.4910900271113151
XK	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
XK	ASPG	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
XK	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
ASPG	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
ASPG	NLRP1	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
NLRP1	tumor suppressor protein p53/metabolism	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
tumor suppressor protein p53/metabolism	lymphocytes tumor-infiltrating/immunology	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	t-lymphocytes/immunology	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	membrane proteins/metabolism	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	colonic neoplasms/drug therapy	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	heme oxygenase-1/metabolism	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	HMOX1	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	ASAH2	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	myeloid-derived suppressor cells/immunology	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
tumor suppressor protein p53/metabolism	neutral ceramidase/antagonists &amp; inhibitors	0.0002443386631932	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
fatty acids/metabolism	cytokines/metabolism	1.1360814166749831e-05	1	0.074074074074074	4.733672569479097e-05	0	0.4910900271113151
fatty acids/metabolism	tumor microenvironment	0.0003039350520657	1	0.074074074074074	0.0008666781229012	0	0.4910900271113151
fatty acids/metabolism	antibodies monoclonal humanized/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
fatty acids/metabolism	cd36 antigens/antagonists &amp; inhibitors	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
fatty acids/metabolism	multiple myeloma/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
fatty acids/metabolism	CD36	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cytokines/metabolism	tumor microenvironment	0.0045084315169171	1	0.1452991452991453	0.0090921080661055	0	0.4910900271113151
cytokines/metabolism	apoptosis/drug effects	0.0005241692955735	1	0.1452991452991453	0.0012925943513292	0	0.4910900271113151
cytokines/metabolism	bone marrow/drug effects	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	necroptosis/drug effects	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	small molecule libraries/pharmacology	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	ileum/drug effects	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	antibodies monoclonal humanized/pharmacology	1.1360814166749831e-05	1	0.074074074074074	4.733672569479097e-05	0	0.4910900271113151
cytokines/metabolism	cd36 antigens/antagonists &amp; inhibitors	1.1360814166749831e-05	1	0.074074074074074	4.733672569479097e-05	0	0.4910900271113151
cytokines/metabolism	drug interactions	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	multiple myeloma/drug therapy	1.1360814166749831e-05	1	0.074074074074074	4.733672569479097e-05	0	0.4910900271113151
cytokines/metabolism	radiation-protective agents/pharmacology	4.985667878543154e-09	1	0.074074074074074	4.504185933886338e-08	0	0.4910900271113151
cytokines/metabolism	CD36	1.1360814166749831e-05	1	0.074074074074074	4.733672569479097e-05	0	0.4910900271113151
antibodies monoclonal humanized/pharmacology	tumor microenvironment	0.0003039350520657	1	0.074074074074074	0.0008666781229012	0	0.4910900271113151
antibodies monoclonal humanized/pharmacology	cd36 antigens/antagonists &amp; inhibitors	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
antibodies monoclonal humanized/pharmacology	multiple myeloma/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
antibodies monoclonal humanized/pharmacology	CD36	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cd36 antigens/antagonists &amp; inhibitors	tumor microenvironment	0.0003039350520657	1	0.074074074074074	0.0008666781229012	0	0.4910900271113151
cd36 antigens/antagonists &amp; inhibitors	multiple myeloma/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cd36 antigens/antagonists &amp; inhibitors	CD36	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
multiple myeloma/drug therapy	tumor microenvironment	0.0003039350520657	1	0.074074074074074	0.0008666781229012	0	0.4910900271113151
multiple myeloma/drug therapy	CD36	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
CD36	tumor microenvironment	0.0003039350520657	1	0.074074074074074	0.0008666781229012	0	0.4910900271113151
PDCD1	RPL17-C18orf32	0.0013676032024639	3	0.0003418803418803	0.0030160070624681	0	0.0511599499132576
PDCD1	RPL17	0.0013676032024639	3	0.0003418803418803	0.0030160070624681	0	0.0511599499132576
RPL17-C18orf32	RPL17	0.0013676032024639	3	0.0003418803418803	0.0030160070624681	0	0.0511599499132576
nivolumab/therapeutic use	cysteine/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
nivolumab/therapeutic use	interferon-gamma/immunology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
nivolumab/therapeutic use	SLC9A1	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
nivolumab/therapeutic use	SLC3A2	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
nivolumab/therapeutic use	b7-h1 antigen/antagonists &amp; inhibitors	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
nivolumab/therapeutic use	fusion regulatory protein 1 heavy chain/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
nivolumab/therapeutic use	amino acid transport system y+/metabolism	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
nivolumab/therapeutic use	melanoma/genetics	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cysteine/metabolism	b7-h1 antigen/antagonists &amp; inhibitors	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
cysteine/metabolism	fusion regulatory protein 1 heavy chain/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cysteine/metabolism	amino acid transport system y+/metabolism	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
cysteine/metabolism	melanoma/genetics	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cysteine/metabolism	interferon-gamma/immunology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
cysteine/metabolism	SLC9A1	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
cysteine/metabolism	SLC3A2	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
interferon-gamma/immunology	b7-h1 antigen/antagonists &amp; inhibitors	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
interferon-gamma/immunology	fusion regulatory protein 1 heavy chain/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
interferon-gamma/immunology	melanoma/genetics	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
interferon-gamma/immunology	amino acid transport system y+/metabolism	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
interferon-gamma/immunology	SLC9A1	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
interferon-gamma/immunology	SLC3A2	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
SLC9A1	cd8-positive t-lymphocytes/immunology	0.0002033306432434	2	0.0085470085470085	0.0006004672763807	0	0.1788642125673839
SLC9A1	fusion regulatory protein 1 heavy chain/metabolism	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
SLC9A1	gene expression regulation neoplastic/drug effects	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	amino acid transport system y+/genetics	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	melanoma/genetics	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
SLC9A1	lipid metabolism/drug effects	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	antineoplastic agents immunological/administration &amp; dosage	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	sulfasalazine/administration &amp; dosage	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	ATM	1.2986139735438051e-05	1	0.074074074074074	5.274482525598088e-05	0	0.4910900271113151
SLC9A1	SLC7A11	0.0001749606033807	2	0.017094017094017	0.0005198624485698	0	0.1788642125673839
SLC9A1	SLC3A2	5.684418575613304e-05	1	0.074074074074074	0.0001786003669477	0	0.4910900271113151
SLC9A1	CD8A	0.0029503525626719	2	0.0284900284900284	0.006173176357683	0	0.1788642125673839
SLC3A2	b7-h1 antigen/antagonists &amp; inhibitors	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
SLC3A2	fusion regulatory protein 1 heavy chain/metabolism	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
SLC3A2	melanoma/genetics	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
SLC3A2	amino acid transport system y+/metabolism	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	aniline compounds/pharmacology	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	t-lymphocytes cytotoxic/drug effects	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	hyaluronic acid/chemistry	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	benzylidene compounds/pharmacology	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	skin neoplasms/drug therapy	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	tumor escape/drug effects	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	immune checkpoint inhibitors/pharmacology	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	drug resistance neoplasm/drug effects	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	immunologic memory	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	fusion regulatory protein 1 heavy chain/metabolism	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	exosomes/drug effects	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
b7-h1 antigen/antagonists &amp; inhibitors	melanoma/genetics	0.0001074183449439	1	0.074074074074074	0.0003317499471113	0	0.4910900271113151
fusion regulatory protein 1 heavy chain/metabolism	amino acid transport system y+/metabolism	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
fusion regulatory protein 1 heavy chain/metabolism	melanoma/genetics	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
amino acid transport system y+/metabolism	actins/metabolism	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	hepatic stellate cells/drug effects	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	collagen type i/metabolism	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	liver cirrhosis/drug therapy	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	hepatocytes/drug effects	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	sorafenib/pharmacology	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	SLC7A11	0.0007172013630675	2	0.017094017094017	0.0016800355031468	0	0.1788642125673839
amino acid transport system y+/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	MMRN1	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	HIF1A	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	melanoma/genetics	0.0002401445231134	1	0.074074074074074	0.0007043559873365	0	0.4910900271113151
amino acid transport system y+/metabolism	cell line	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	FUT1	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
amino acid transport system y+/metabolism	FN1	0.0009142822313443	1	0.074074074074074	0.0021059717799036	0	0.4910900271113151
aniline compounds/pharmacology	t-lymphocytes cytotoxic/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	hyaluronic acid/chemistry	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	benzylidene compounds/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	cell line tumor/transplantation	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
aniline compounds/pharmacology	skin neoplasms/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	tumor escape/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	drug resistance neoplasm/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	immunologic memory	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
aniline compounds/pharmacology	exosomes/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	exosomes/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	immunologic memory	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	hyaluronic acid/chemistry	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	benzylidene compounds/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	cell line tumor/transplantation	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	skin neoplasms/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	tumor escape/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
t-lymphocytes cytotoxic/drug effects	drug resistance neoplasm/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	exosomes/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	immunologic memory	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	benzylidene compounds/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	cell line tumor/transplantation	0.0001430031506204	1	0.074074074074074	0.0004284185297513	0	0.4910900271113151
hyaluronic acid/chemistry	skin neoplasms/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	tumor escape/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
hyaluronic acid/chemistry	drug resistance neoplasm/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	exosomes/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	immunologic memory	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	skin neoplasms/drug therapy	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	tumor escape/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
benzylidene compounds/pharmacology	drug resistance neoplasm/drug effects	3.10419946414342e-08	1	0.037037037037037	1.7790866494102608e-07	0	0.4910900271113151
