kw1	kw2	crit_p	iteration	R1C1	edge_weight	pg	inv_edge_weight
hmgb1 protein/metabolism	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hmgb1 protein/metabolism	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	inflammasomes/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	inflammation/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	lung/blood supply	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	macrophages/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	monocrotaline/toxicity	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
hypertension pulmonary/chemically induced	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	inflammation/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	lung/blood supply	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	macrophages/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	monocrotaline/toxicity	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammasomes/metabolism	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	lung/blood supply	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	macrophages/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	monocrotaline/toxicity	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
inflammation/metabolism	autophagy	0.0002977588581264	1	1	0.0583845478489903	0.0001553398033395	0.5011717509037003
inflammation/metabolism	neoplasms/metabolism	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	fibroblasts/metabolism	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	cytokines/biosynthesis	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	hypoxia	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	cell communication	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	caveolin 1/deficiency	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	CSF2	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	CXCL8	0.0003890703493091	1	1	0.0583845478489903	0.0002063424581727	0.5011717509037003
inflammation/metabolism	CAV1	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
inflammation/metabolism	CCL5	1.7910195396891578e-06	1	1	0.0294117647058823	7.122095281308916e-07	0.5011717509037003
lung/blood supply	macrophages/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
lung/blood supply	monocrotaline/toxicity	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
lung/blood supply	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
lung/blood supply	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
lung/blood supply	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
lung/blood supply	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	monocrotaline/toxicity	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
macrophages/metabolism	glioma/pathology	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	mammary glands animal/metabolism	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	lipoproteins ldl	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	nitric oxide synthase type ii/metabolism	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	extracellular matrix/metabolism	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	mesenchymal stem cells/metabolism	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	epithelial cells/metabolism	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	stem cells/metabolism	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	mannose receptor	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	adenosine/analogs &amp; derivatives	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	colorectal neoplasms/metabolism	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	mammary glands human/metabolism	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	hyperlipidemias	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	diet high-fat/adverse effects	1.3564442531265666e-05	1	3	0.0006983797589592	5.781969015350441e-06	0.054769758680606
macrophages/metabolism	macrophage colony-stimulating factor/metabolism	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	scavenger receptors class e/genetics	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	brain neoplasms/pathology	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	DCN	0.0035635522844585	1	1	0.1029411764705882	0.0022240504211501	0.5011717509037003
macrophages/metabolism	CSF1	0.0069574845691994	1	2	0.0262590789368664	0.004619878479813	0.1868283063250888
macrophages/metabolism	PROM1	0.0023329148675058	1	1	0.1029411764705882	0.001413355149255	0.5011717509037003
macrophages/metabolism	YTHDF2	0.001442505179799	1	1	0.1029411764705882	0.0008298379874859	0.5011717509037003
macrophages/metabolism	MRC1	0.0001735807167227	1	2	0.0092186128182616	8.491335186688875e-05	0.1868283063250888
monocrotaline/toxicity	nlr family pyrin domain-containing 3 protein/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
monocrotaline/toxicity	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
monocrotaline/toxicity	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
monocrotaline/toxicity	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
nlr family pyrin domain-containing 3 protein/metabolism	NLRP3	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
nlr family pyrin domain-containing 3 protein/metabolism	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
nlr family pyrin domain-containing 3 protein/metabolism	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
NLRP3	NOX4	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
NLRP3	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
NOX4	toll-like receptor 4/metabolism	0.0012925943513292	0	1	0.037037037037037	0.0005241692955735	0.491090027111315
toll-like receptor 4/metabolism	cd36 antigens/metabolism	0.0025664815899418	1	2	0.0262590789368664	0.0015713298753543	0.1868283063250888
toll-like receptor 4/metabolism	rna messenger/metabolism	0.0021328352967918	1	1	0.0869183494293239	0.0012772609311888	0.5011717509037003
toll-like receptor 4/metabolism	gastrointestinal tract	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
toll-like receptor 4/metabolism	protease inhibitors/pharmacology	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
toll-like receptor 4/metabolism	carcinoma hepatocellular/drug therapy	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
toll-like receptor 4/metabolism	phagocytosis	7.572392113129499e-08	1	1	0.0441176470588235	2.2039919000960143e-08	0.5011717509037003
toll-like receptor 4/metabolism	immunity innate	0.0025467155403098	1	1	0.0869183494293239	0.0015588727606166	0.5011717509037003
toll-like receptor 4/metabolism	stem cell factor/metabolism	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
toll-like receptor 4/metabolism	endometrial neoplasms/immunology	7.572392113129499e-08	1	1	0.0441176470588235	2.2039919000960143e-08	0.5011717509037003
toll-like receptor 4/metabolism	interferon type i/metabolism	0.0008838663701553	1	1	0.0869183494293239	0.000493914442929	0.5011717509037003
toll-like receptor 4/metabolism	heme/metabolism	7.572392113129499e-08	1	1	0.0441176470588235	2.2039919000960143e-08	0.5011717509037003
toll-like receptor 4/metabolism	macrophages/immunology	6.405225212998539e-06	1	2	0.0077420384707478	2.65163990609274e-06	0.1868283063250888
toll-like receptor 4/metabolism	plant extracts/pharmacology	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
toll-like receptor 4/metabolism	digestion	2.500058040737266e-05	1	1	0.0441176470588235	1.1009045872145684e-05	0.5011717509037003
basic-leucine zipper transcription factors/analysis	drug resistance neoplasm	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	GGT1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	HLF	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	IL6	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	JAK2	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
basic-leucine zipper transcription factors/analysis	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
basic-leucine zipper transcription factors/analysis	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
drug resistance neoplasm	GGT1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	HLF	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	IL6	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	JAK2	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
drug resistance neoplasm	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
drug resistance neoplasm	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
GGT1	HLF	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	IL6	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	JAK2	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
GGT1	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
GGT1	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
HLF	IL6	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	JAK2	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
HLF	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
HLF	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
IL6	JAK2	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
IL6	obesity/chemically induced	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	interleukin-6 receptor alpha subunit/blood	0.0006710543200399	1	1	0.1323529411764706	0.0003713410678496	0.5011717509037003
IL6	biomarkers/blood	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	lipid metabolism/physiology	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	adiponectin/blood	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	pancreatic neoplasms/immunology	0.0013237692573056	1	1	0.1323529411764706	0.0007587615611848	0.5011717509037003
IL6	interleukin-6/metabolism	3.5198646239005875e-05	1	3	0.0016761114215021	1.5779719598985054e-05	0.054769758680606
IL6	cachexia/immunology	0.0013237692573056	1	1	0.1323529411764706	0.0007587615611848	0.5011717509037003
IL6	stat3 transcription factor/metabolism	3.193940942148557e-05	1	4	0.0007252405189191	1.4180438227873182e-05	0.0131605085751639
IL6	myeloid cells/immunology	0.0006710543200399	1	1	0.1323529411764706	0.0003713410678496	0.5011717509037003
IL6	perilipin-5/genetics	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	interleukin-6/genetics	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	lipids	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	stat3 transcription factor/immunology	0.0013237692573056	1	1	0.1323529411764706	0.0007587615611848	0.5011717509037003
IL6	hepatocyte growth factor/blood	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	breast neoplasms/immunology	0.0006710543200399	1	1	0.1323529411764706	0.0003713410678496	0.5011717509037003
IL6	metabolic reprogramming	0.0073431491104543	1	1	0.1323529411764706	0.0049036293627228	0.5011717509037003
IL6	muscle fibers skeletal/drug effects	0.0013237692573056	1	1	0.1323529411764706	0.0007587615611848	0.5011717509037003
IL6	cancer-associated fibroblasts/pathology	0.0073431491104543	1	1	0.1323529411764706	0.0049036293627228	0.5011717509037003
IL6	FAP	0.0073431491104543	1	1	0.1323529411764706	0.0049036293627228	0.5011717509037003
IL6	EGF	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	PLIN1	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	LEP	0.0016588246097501	1	2	0.015803336259877	0.0009702515367758	0.1868283063250888
IL6	IL6R	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	JUN	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	PLIN5	0.005259982194714	1	1	0.1323529411764706	0.0034112456036041	0.5011717509037003
IL6	ADIPOQ	0.0097671979268138	1	1	0.1323529411764706	0.0067295135150839	0.5011717509037003
IL6	FAM126A	0.0073431491104543	1	1	0.1323529411764706	0.0049036293627228	0.5011717509037003
IL6	VIM	0.0073431491104543	1	1	0.1323529411764706	0.0049036293627228	0.5011717509037003
IL6	ITGAM	0.0006710543200399	1	1	0.1323529411764706	0.0003713410678496	0.5011717509037003
JAK2	SMAD3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
JAK2	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
JAK2	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
JAK2	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
JAK2	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
JAK2	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
JAK2	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
SMAD3	STAT3	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
SMAD3	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
SMAD3	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
SMAD3	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
SMAD3	tumor microenvironment/drug effects	0.006085272814044	1	1	0.1176470588235294	0.0039778851868	0.5011717509037003
SMAD3	antineoplastic agents/pharmacology	0.0038788378911146	1	1	0.1029411764705882	0.0024359773054146	0.5011717509037003
STAT3	TGFB1	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
STAT3	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
STAT3	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
STAT3	janus kinases/metabolism	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	obesity/chemically induced	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	tumor microenvironment/genetics	0.0002669028212187	1	1	0.088235294117647	0.0001348106896625	0.5011717509037003
STAT3	biomarkers/blood	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	proto-oncogene proteins c-akt/metabolism	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	lipid metabolism/physiology	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	adiponectin/blood	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	pancreatic neoplasms/immunology	5.8149115432392427e-05	1	1	0.088235294117647	2.70259109118598e-05	0.5011717509037003
STAT3	cachexia/immunology	5.8149115432392427e-05	1	1	0.088235294117647	2.70259109118598e-05	0.5011717509037003
STAT3	perilipin-5/genetics	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	interleukin-6/genetics	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	leptin/metabolism	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	procollagen-lysine 2-oxoglutarate 5-dioxygenase/deficiency	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	chemokine ccl2/metabolism	0.0002669028212187	1	1	0.088235294117647	0.0001348106896625	0.5011717509037003
STAT3	lipids	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	stat3 transcription factor/immunology	5.8149115432392427e-05	1	1	0.088235294117647	2.70259109118598e-05	0.5011717509037003
STAT3	breast neoplasms/pathology	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	hepatocyte growth factor/blood	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	3t3-l1 cells	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	cell movement	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	muscle fibers skeletal/drug effects	5.8149115432392427e-05	1	1	0.088235294117647	2.70259109118598e-05	0.5011717509037003
STAT3	periostin	0.0002669028212187	1	1	0.088235294117647	0.0001348106896625	0.5011717509037003
STAT3	endothelial progenitor cells/metabolism	0.0002669028212187	1	1	0.088235294117647	0.0001348106896625	0.5011717509037003
STAT3	EGF	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	PLOD2	0.0068521189631963	1	1	0.088235294117647	0.004548958005705	0.5011717509037003
STAT3	PLIN1	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	LEP	5.349699272486788e-05	1	2	0.0065847234416154	2.4706996779588764e-05	0.1868283063250888
STAT3	IL6R	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	JUN	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
STAT3	POSTN	0.0002669028212187	1	1	0.088235294117647	0.0001348106896625	0.5011717509037003
STAT3	PLIN5	0.0004635065847003	1	1	0.088235294117647	0.0002512519996596	0.5011717509037003
STAT3	ADIPOQ	0.0012049104252063	1	1	0.088235294117647	0.0006849176883341	0.5011717509037003
TGFB1	triple negative breast neoplasms/drug therapy	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
TGFB1	tumor-associated macrophages/drug effects	2.23055336157649e-08	0	1	0.037037037037037	2.3766930645763304e-09	0.491090027111315
TGFB1	micrornas/metabolism	0.0004270487678507	1	1	0.1029411764705882	0.0002295826569734	0.5011717509037003
TGFB1	vascular endothelial growth factor a/genetics	0.0011223381073134	1	1	0.1029411764705882	0.0006329692520944	0.5011717509037003
TGFB1	integrin alphavbeta3/metabolism	0.0001210420484324	1	1	0.1029411764705882	5.83170354733209e-05	0.5011717509037003
TGFB1	calgranulin a/genetics	0.0011223381073134	1	1	0.1029411764705882	0.0006329692520944	0.5011717509037003
TGFB1	extracellular matrix/metabolism	0.0004270487678507	1	1	0.1029411764705882	0.0002295826569734	0.5011717509037003
TGFB1	liver cirrhosis/chemically induced	1.8779157553481388e-05	1	1	0.1029411764705882	8.206546875610954e-06	0.5011717509037003
TGFB1	epithelial cells/metabolism	0.0004270487678507	1	1	0.1029411764705882	0.0002295826569734	0.5011717509037003
TGFB1	stem cells/metabolism	0.0004270487678507	1	1	0.1029411764705882	0.0002295826569734	0.5011717509037003
TGFB1	calgranulin b/genetics	0.0011223381073134	1	1	0.1029411764705882	0.0006329692520944	0.5011717509037003
TGFB1	transforming growth factor beta1/metabolism	1.809044329375715e-13	1	4	4.297721593595168e-05	2.8421709430404014e-14	0.0131605085751639
TGFB1	cadherins/genetics	1.8779157553481388e-05	1	1	0.1029411764705882	8.206546875610954e-06	0.5011717509037003
