KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion	PMIDlist
diterpenes/pharmacology	lymphoma t-cell	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[35778693]
diterpenes/pharmacology	reactive oxygen species/metabolism	0.0012446795696657	0.0020789136508493	0.102941176470588	0.5011717509037	1	1	[35778693]
diterpenes/pharmacology	tumor suppressor protein p53/metabolism	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[35778693]
dna	macrophages	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	membrane proteins/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	quinoxalines/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
dna	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0	[33311482]
dose-response relationship drug	folic acid antagonists/pharmacology	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
dose-response relationship drug	gene expression	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	inflammation mediators/antagonists &amp; inhibitors	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	jurkat cells	0.0026163058647299	0.0041447975536073	0.0869183494293239	0.5011717509037	1	1	[32778843]
dose-response relationship drug	lipopolysaccharides/toxicity	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	methotrexate/pharmacology	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
dose-response relationship drug	microglia/drug effects	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	nf-e2-related factor 2/biosynthesis	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	oxidative stress	0.0011968722590782	0.0020240640587102	0.0869183494293239	0.5011717509037	1	1	[32778843]
dose-response relationship drug	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
dose-response relationship drug	raw 264.7 cells	5.14974610709151e-05	0.0001657520944568	0.074074074074074	0.491090027111315	1	0	[34717678]
dose-response relationship drug	tetrahydrofolate dehydrogenase/genetics	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
dose-response relationship drug	vitamin e/pharmacology	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
drug interactions	ileum/drug effects	0	0	0.037037037037037	0.491090027111315	1	0	[32134361]
drug interactions	necroptosis/drug effects	0	0	0.037037037037037	0.491090027111315	1	0	[32134361]
drug interactions	radiation-protective agents/pharmacology	0	0	0.037037037037037	0.491090027111315	1	0	[32134361]
drug interactions	small molecule libraries/pharmacology	0	0	0.037037037037037	0.491090027111315	1	0	[32134361]
drug resistance neoplasm	triple negative breast neoplasms/drug therapy	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[34991659]
drug resistance neoplasm	tumor microenvironment/drug effects	0.0039778851868	0.006085272814044	0.117647058823529	0.5011717509037	1	1	[34991659]
drug resistance neoplasm	tumor-associated macrophages/drug effects	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[34991659]
drug resistance neoplasm/drug effects	exosomes/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	hyaluronic acid/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	immunologic memory	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	skin neoplasms/drug therapy	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	t-lymphocytes cytotoxic/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	tumor escape/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
drug resistance neoplasm/drug effects	tumor microenvironment/drug effects	0.0056610184889931	0.008358574270831	0.117647058823529	0.5011717509037	1	1	[34593794]
drug synergism	energy metabolism/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
drug synergism	macrophages/cytology	3.98433250663466e-05	0.000130412689269	0.074074074074074	0.491090027111315	1	0	[31509699]
drug synergism	mitochondria/drug effects	0.0028851458065133	0.0060410995226632	0.074074074074074	0.491090027111315	1	0	[31509699]
drug synergism	neoplasms/drug therapy	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0	[31509699]
drug synergism	protein kinase inhibitors/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
drug synergism	pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
drug synergism	saponins/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
endometrial neoplasms/immunology	heme/metabolism	0	0	0.0147058823529411	0.5011717509037	1	1	[39166450]
endometrial neoplasms/immunology	interferon type i/metabolism	6.66133814775094e-15	4.89659594922369e-14	0.0294117647058823	0.5011717509037	1	1	[39166450]
endometrial neoplasms/immunology	phagocytosis	0	0	0.0147058823529411	0.5011717509037	1	1	[39166450]
endometrial neoplasms/immunology	toll-like receptor 4/metabolism	2.20399190009601e-08	7.5723921131295e-08	0.0441176470588235	0.5011717509037	1	1	[39166450]
endoplasmic reticulum/drug effects	neoplasms/drug therapy	1.29861397354381e-05	5.27448252559809e-05	0.074074074074074	0.491090027111315	1	0	[33277233]
endothelial cells/metabolism	heart ventricles/diagnostic imaging	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	hemodynamics/drug effects	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	macrophages/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
endothelial cells/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
energy metabolism/drug effects	macrophages/cytology	3.98433250663466e-05	0.000130412689269	0.074074074074074	0.491090027111315	1	0	[31509699]
energy metabolism/drug effects	mitochondria/drug effects	0.0028851458065133	0.0060410995226632	0.074074074074074	0.491090027111315	1	0	[31509699]
energy metabolism/drug effects	neoplasms/drug therapy	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0	[31509699]
energy metabolism/drug effects	protein kinase inhibitors/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
energy metabolism/drug effects	pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
energy metabolism/drug effects	saponins/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
exosomes/drug effects	hyaluronic acid/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	immune checkpoint inhibitors/pharmacology	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	immunologic memory	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	skin neoplasms/drug therapy	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	t-lymphocytes cytotoxic/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	tumor escape/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[34593794]
exosomes/drug effects	tumor microenvironment/drug effects	0.0056610184889931	0.008358574270831	0.117647058823529	0.5011717509037	1	1	[34593794]
exosomes/metabolism	ferric compounds/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
exosomes/metabolism	immunogenic cell death/drug effects	1.37805787725487e-06	6.67173262777816e-06	0.037037037037037	0.491090027111315	1	0	[34985903]
exosomes/metabolism	interferon-gamma/metabolism	1.37805787725487e-06	6.67173262777816e-06	0.037037037037037	0.491090027111315	1	0	[34985903]
exosomes/metabolism	metal-organic frameworks/chemistry	1.37805787725487e-06	6.67173262777816e-06	0.037037037037037	0.491090027111315	1	0	[34985903]
exosomes/metabolism	phenol/chemistry	1.37805787725487e-06	6.67173262777816e-06	0.037037037037037	0.491090027111315	1	0	[34985903]
exosomes/metabolism	programmed cell death 1 receptor/metabolism	1.37805787725487e-06	6.67173262777816e-06	0.037037037037037	0.491090027111315	1	0	[34985903]
fatty acids/metabolism	multiple myeloma/drug therapy	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[33691090]
fatty acids/metabolism	reactive oxygen species/metabolism	0.0012446795696657	0.0020789136508493	0.102941176470588	0.5011717509037	1	1	[33691090]
fatty acids/metabolism	tumor microenvironment	0.0003039350520657	0.0008666781229012	0.074074074074074	0.491090027111315	1	0	[33691090]
ferric compounds/chemistry	gels/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0	[33236624]
ferric compounds/chemistry	gold/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0	[33236624]
ferric compounds/chemistry	immunogenic cell death/drug effects	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
ferric compounds/chemistry	interferon-gamma/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
ferric compounds/chemistry	macrophages/cytology	5.13076182133698e-05	0.000107238757578	0.0869183494293239	0.5011717509037	1	1	[33236624]
ferric compounds/chemistry	metal-organic frameworks/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
ferric compounds/chemistry	neoplasms/diagnostic imaging	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0	[32686685]
ferric compounds/chemistry	oxidative stress	9.99914752405351e-05	0.0002019839072854	0.0869183494293239	0.5011717509037	1	1	[32686685]
ferric compounds/chemistry	phenol/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
ferric compounds/chemistry	programmed cell death 1 receptor/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0	[34985903]
ferric compounds/chemistry	t-lymphocytes cytotoxic/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0	[32686685]
ferric compounds/chemistry	urinary bladder neoplasms/pathology	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0	[33236624]
ferritins/blood	genetic variation	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	hemeproteins/toxicity	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0	[31980600]
ferritins/blood	listeriosis/etiology	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	liver x receptors/agonists	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	malaria/genetics	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	transferrin/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
ferritins/blood	tumor suppressor protein p53/genetics	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
flavonolignans/pharmacology	glutathione peroxidase/metabolism	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
flavonolignans/pharmacology	glutathione/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0	[33926261]
flavonolignans/pharmacology	jurkat cells	0.0001347174188101	0.000411242646894	0.074074074074074	0.491090027111315	1	0	[33926261]
flavonolignans/pharmacology	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
flavonolignans/pharmacology	reactive oxygen species/metabolism	0.0007858745973121	0.0013687395477366	0.102941176470588	0.5011717509037	1	1	[33926261]
folic acid antagonists/pharmacology	gene expression regulation neoplastic	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	jurkat cells	0.0012969225227602	0.0028666732591499	0.074074074074074	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	methotrexate/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	oxidative stress	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	piperazines/pharmacology	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	reactive oxygen species/metabolism	0.0047751294388702	0.0071792222967029	0.102941176470588	0.5011717509037	1	1	[32778843]
folic acid antagonists/pharmacology	tetrahydrofolate dehydrogenase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
folic acid antagonists/pharmacology	vitamin e/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
fusion regulatory protein 1 heavy chain/metabolism	interferon-gamma/immunology	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
fusion regulatory protein 1 heavy chain/metabolism	melanoma/genetics	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
fusion regulatory protein 1 heavy chain/metabolism	nivolumab/therapeutic use	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
fusion regulatory protein 1 heavy chain/metabolism	reactive oxygen species/metabolism	0.0012446795696657	0.0020789136508493	0.102941176470588	0.5011717509037	1	1	[31043744]
gels/chemistry	gold/chemistry	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
gels/chemistry	macrophages/cytology	3.26106776693535e-06	1.56574445763452e-05	0.074074074074074	0.491090027111315	1	0	[33236624]
gels/chemistry	reactive oxygen species/metabolism	0.000246122170292	0.0004560386748922	0.102941176470588	0.5011717509037	1	1	[33236624]
gels/chemistry	urinary bladder neoplasms/pathology	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
gene expression	inflammation mediators/antagonists &amp; inhibitors	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[34717678]
gene expression	lipopolysaccharides/toxicity	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[34717678]
gene expression	microglia/drug effects	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[34717678]
gene expression	nf-e2-related factor 2/biosynthesis	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[34717678]
gene expression	raw 264.7 cells	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[34717678]
gene expression regulation neoplastic	glioblastoma/genetics	1.62808224802857e-05	6.33368658790105e-05	0.074074074074074	0.491090027111315	1	0	[34062295]
gene expression regulation neoplastic	heat-shock proteins/genetics	1.62808224802857e-05	6.33368658790105e-05	0.074074074074074	0.491090027111315	1	0	[34062295]
gene expression regulation neoplastic	hyaluronan receptors/genetics	1.62808224802857e-05	6.33368658790105e-05	0.074074074074074	0.491090027111315	1	0	[34062295]
gene expression regulation neoplastic	methotrexate/pharmacology	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
gene expression regulation neoplastic	oxidative stress	0.0038089167063769	0.0058405019329489	0.142669007901668	0.5011717509037	1	1	[32778843]
gene expression regulation neoplastic	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
gene expression regulation neoplastic	t-lymphocytes cytotoxic/immunology	1.62808224802857e-05	6.33368658790105e-05	0.074074074074074	0.491090027111315	1	0	[34062295]
gene expression regulation neoplastic	tetrahydrofolate dehydrogenase/genetics	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
gene expression regulation neoplastic	vitamin e/pharmacology	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
gene expression regulation neoplastic/drug effects	lipid metabolism/drug effects	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31554642]
gene expression regulation neoplastic/drug effects	sulfasalazine/administration &amp; dosage	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31554642]
genetic variation	hemeproteins/toxicity	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
genetic variation	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0	[31980600]
genetic variation	listeriosis/etiology	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
genetic variation	liver x receptors/agonists	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
genetic variation	malaria/genetics	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
genetic variation	transferrin/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
genetic variation	tumor suppressor protein p53/genetics	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[31980600]
glioblastoma/genetics	heat-shock proteins/genetics	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[34062295]
glioblastoma/genetics	hyaluronan receptors/genetics	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[34062295]
glioblastoma/genetics	t-lymphocytes cytotoxic/immunology	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[34062295]
glutathione	iron/blood	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione	kidney	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione	liver/pathology	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione	malondialdehyde/blood	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione	phospholipid hydroperoxide glutathione peroxidase	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione	piperazines/pharmacology	7.083931083951e-07	3.69485614090969e-06	0.074074074074074	0.491090027111315	1	0	[34396451]
glutathione	spleen/pathology	0	0	0.037037037037037	0.491090027111315	1	0	[34396451]
glutathione peroxidase/metabolism	glutathione/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0	[33926261]
glutathione peroxidase/metabolism	jurkat cells	0.0001347174188101	0.000411242646894	0.074074074074074	0.491090027111315	1	0	[33926261]
glutathione peroxidase/metabolism	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
glutathione peroxidase/metabolism	reactive oxygen species/metabolism	0.0007858745973121	0.0013687395477366	0.102941176470588	0.5011717509037	1	1	[33926261]
glutathione/metabolism	host-pathogen interactions	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0	[30787033]
glutathione/metabolism	iron chelating agents/pharmacology	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0	[30787033]
glutathione/metabolism	iron/metabolism	0.000623406723278	0.0015015610444405	0.0485470085470085	0.178864212567384	2	0	[30787033,32814895]
glutathione/metabolism	jurkat cells	0.0001918567172121	0.0003646346041525	0.0869183494293239	0.5011717509037	1	1	[33926261]
glutathione/metabolism	lymph/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
glutathione/metabolism	melanoma/blood	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
glutathione/metabolism	neoplasm metastasis/drug therapy	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
glutathione/metabolism	oleic acid/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
glutathione/metabolism	oxidative stress/drug effects	0.0019364221367503	0.0031229382209923	0.0869183494293239	0.5011717509037	1	1	[32814895]
glutathione/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.7149710207498e-08	1.53028183389982e-07	0.0085470085470085	0.178864212567384	2	0	[30787033,32814895]
glutathione/metabolism	precursor cell lymphoblastic leukemia-lymphoma/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0	[33926261]
glutathione/metabolism	tuberculosis/metabolism	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0	[30787033]
glycogen synthase kinase 3/metabolism	iron/chemistry	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1	[34093872]
glycogen synthase kinase 3/metabolism	lung neoplasms/drug therapy	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1	[34093872]
glycogen synthase kinase 3/metabolism	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037	1	1	[34093872]
glycogen synthase kinase 3/metabolism	nf-e2-related factor 2/genetics	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1	[34093872]
glycogen synthase kinase 3/metabolism	oxidative stress/drug effects	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037	1	1	[34093872]
glycogen synthase kinase 3/metabolism	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1	[34093872]
glycyrrhizic acid/pharmacology	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
glycyrrhizic acid/pharmacology	phenotype	4.12690011752925e-06	9.71665346331543e-06	0.0294117647058823	0.5011717509037	1	1	[30755716]
gold/chemistry	macrophages/cytology	3.26106776693535e-06	1.56574445763452e-05	0.074074074074074	0.491090027111315	1	0	[33236624]
gold/chemistry	reactive oxygen species/metabolism	0.000246122170292	0.0004560386748922	0.102941176470588	0.5011717509037	1	1	[33236624]
gold/chemistry	urinary bladder neoplasms/pathology	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
heart ventricles/diagnostic imaging	hemodynamics/drug effects	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	macrophages/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heart ventricles/diagnostic imaging	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0	[35197507]
heat-shock proteins/genetics	hyaluronan receptors/genetics	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[34062295]
heat-shock proteins/genetics	t-lymphocytes cytotoxic/immunology	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[34062295]
