KW	category	node_weight	occurrence	btw_cnt	cls_cnt	strength	qscore	Knode	ranking
reactive oxygen species	MESH	0.0338983050847457	4	2839.41919618386	0.68727276382606	6.0297601005329	0.84944993622449	5.74456087101113	311
reactive oxygen species/antagonists & inhibitors	MESH	0.0169491525423728	2	970.978826375512	0.56680366134157	2.81850179477577	0.357720822704082	8.24432622477798	191
reactive oxygen species/chemistry	MESH	0.0084745762711864	1	14.75	0.568546033980683	1.78403239208729	0.116739078443878	6.54791646160624	249
reactive oxygen species/metabolism	MESH	0.144067796610169	17	3070.75	0.57233452673952	6.98626135269437	0.876713966836735	6.51767778329586	251
receptor endothelin b/metabolism	MESH	0.0084745762711864	1	0	0.456690588597107	1.07041943525238	0.017757493622449	5.18277733855231	350
receptor erbb-2/antagonists & inhibitors	MESH	0.0084745762711864	1	0	0.380726211213217	1.42722591366984	0.0468152104591837	5.38351300893756	328
receptors androgen/genetics	MESH	0.0084745762711864	1	172.106093669792	0.505449899409108	2.49764534892221	0.279296875	12.006153107335	38
receptors transferrin/genetics	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	10
receptors transferrin/metabolism	MESH	0.0084745762711864	1	0	1.55474202777969	2.14083887050475	1	0	3
retinal drusen/genetics	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	280
retinal pigment epithelium/cytology	MESH	0.0084745762711864	1	0	0.398337307373298	1.78403239208729	0.0887874681122449	9.71028764297051	145
retinal pigment epithelium/drug effects	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	283
retinoblastoma-binding protein 2/genetics	MESH	0.0084745762711864	1	361.813110411597	0.545422911671107	3.92487126259205	0.561782525510204	10.2818480106704	113
ribosome inactivating proteins type 2/isolation & purification	MESH	0.0084745762711864	1	0	0.489735686304569	3.21125830575713	0.216318558673469	11.6085917710862	55
rifampin/administration & dosage	MESH	0.0084745762711864	1	0	0.971713767362307	2.14083887050475	0.3515625	-0.1280517578125	11
rna interference	MESH	0.0084745762711864	1	41.9079365079365	0.517923104127265	2.49764534892221	0.206752232142857	9.43804391293868	158
rna long noncoding/physiology	MESH	0.0084745762711864	1	11.0040237540237	0.422911344310134	3.92487126259205	0.324477838010204	12.1654234604506	30
rna small interfering	MESH	0.0084745762711864	1	131.693141669849	0.498868761039137	3.56806478417459	0.45719068877551	9.74912472696721	138
rose bengal/metabolism	MESH	0.0084745762711864	1	0	1.11053001984264	3.21125830575713	0.87890625	0.138320922851562	7
selenocysteine/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	5
sequence deletion	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	18
sesquiterpenes/administration & dosage	MESH	0.0084745762711864	1	111.371353156647	0.441297279887922	2.49764534892221	0.257533482142857	6.35691922639919	259
silicon dioxide/chemistry	MESH	0.0169491525423728	2	273.682750582751	0.476434566978873	5.31614714369798	0.634665975765306	6.05481258145183	285
simvastatin/chemistry	MESH	0.0084745762711864	1	0	0.399544855057682	0.713612956834918	0.0113002232142857	4.45602824982387	378
singlet oxygen	MESH	0.0084745762711864	1	0	0.533717914015046	1.07041943525238	0.017757493622449	4.01928703333635	420
sirolimus/analogs & derivatives	MESH	0.0084745762711864	1	173.54073659733	0.486213701570668	2.85445182733967	0.349993024553571	11.3289661026409	65
skin neoplasms/drug therapy	MESH	0.0169491525423728	2	2104.42624042624	0.547256452337334	4.63848421942697	0.729542012117347	7.11910734557458	219
small molecule libraries/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	6
sorafenib	MESH	0.0084745762711864	1	0	0.558867144495768	2.14083887050475	0.116230867346939	5.20536776700655	345
sorafenib/administration & dosage	MESH	0.0084745762711864	1	52.7336996336996	0.49962727043366	1.42722591366984	0.0690668845663265	10.0694857477298	122
sorafenib/analogs & derivatives	MESH	0.0084745762711864	1	9.66833613743726	0.482591963136504	2.85445182733967	0.215551259566327	6.62084737341891	237
sorafenib/pharmacology	MESH	0.0169491525423728	2	697.90641025641	0.582979912197838	3.21125830575713	0.494060905612245	6.95295963256082	227
sorafenib/therapeutic use	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	242
species specificity	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	6
starch/analogs & derivatives	MESH	0.0084745762711864	1	0	0.505785883175514	2.14083887050475	0.116230867346939	6.30255878018821	264
stress physiological/drug effects	MESH	0.0084745762711864	1	0	0.386872561661154	2.14083887050475	0.116230867346939	6.90158805190304	232
stroke/prevention & control	MESH	0.0084745762711864	1	0	0.534116720377573	1.42722591366984	0.0468152104591837	3.94761792459581	431
stromal cells/physiology	MESH	0.0084745762711864	1	11.0040237540237	0.422911344310134	3.92487126259205	0.324477838010204	12.1654234604506	31
sulfasalazine/pharmacology	MESH	0.0084745762711864	1	41.9079365079365	0.517923104127265	2.49764534892221	0.206752232142857	9.43804391293868	159
sulfasalazine/therapeutic use	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	248
synovial membrane/cytology	MESH	0.0084745762711864	1	101.435853115317	0.500980255335357	3.21125830575713	0.369878029336735	7.80305036769626	197
t-lymphocytes cytotoxic/drug effects	MESH	0.0084745762711864	1	13.386346986347	0.468119854863496	4.28167774100951	0.371108697385204	10.5899532151094	108
t-lymphocytes cytotoxic/metabolism	MESH	0.0084745762711864	1	24.5	0.483737703914697	1.78403239208729	0.120575573979592	5.32066834593561	333
thioredoxins/administration & dosage	MESH	0.0084745762711864	1	0	0.424088850610342	1.78403239208729	0.0887874681122449	5.92142449364674	294
tissue distribution	MESH	0.0338983050847457	4	13042.9487179487	0.764757548299334	9.32552068086538	0.953394052933674	4.58053976118651	374
tongue neoplasms/drug therapy	MESH	0.0084745762711864	1	0	0.47120002600123	2.49764534892221	0.146902901785714	7.65962937984406	210
tor serine-threonine kinases/antagonists & inhibitors	MESH	0.0169491525423728	2	368.569177064765	0.482439244563152	3.56806478417459	0.539052535076531	10.8073639856285	90
transferrin/genetics	MESH	0.0084745762711864	1	131.693141669849	0.498868761039137	3.56806478417459	0.45719068877551	9.74912472696721	140
triple negative breast neoplasms/metabolism	MESH	0.0084745762711864	1	0	0.399544855057682	0.713612956834918	0.0113002232142857	4.45602824982387	379
triple negative breast neoplasms/pathology	MESH	0.0084745762711864	1	0	0.452560316094693	2.14083887050475	0.116230867346939	6.19925610704362	270
triterpenes/pharmacology	MESH	0.0084745762711864	1	457.190729188161	0.599580004935083	2.85445182733967	0.403325294961735	7.21045598952496	216
tumor escape/drug effects	MESH	0.0084745762711864	1	13.386346986347	0.468119854863496	4.28167774100951	0.371108697385204	10.5899532151094	101
tumor hypoxia/drug effects	MESH	0.0084745762711864	1	0	0.557755605858455	3.56806478417459	0.250219228316327	4.959296219774	368
tumor microenvironment	MESH	0.110169491525424	13	10814.2833333333	0.810337047637019	11.839232474969	0.975595902423469	4.00839344951734	422
tumor microenvironment/drug effects	MESH	0.0169491525423728	2	335.3	0.509718857458508	7.13612956834918	0.710568797831633	7.16694598436759	218
tumor necrosis factor inhibitors/pharmacology	MESH	0.0084745762711864	1	101.435853115317	0.500980255335357	3.21125830575713	0.369878029336735	7.80305036769626	200
tumor suppressor protein p53/genetics	MESH	0.0084745762711864	1	409.251170282743	0.521191816393225	3.56806478417459	0.551409040178571	11.1962292111949	70
urinary bladder neoplasms/drug therapy	MESH	0.0084745762711864	1	0	0.534322520038101	2.14083887050475	0.116230867346939	3.96083249786614	428
urologic diseases/drug therapy	MESH	0.0084745762711864	1	0	0.419598811481247	1.78403239208729	0.0887874681122449	5.27574209385446	335
vascular endothelial growth factor a/antagonists & inhibitors	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	277
verteporfin/therapeutic use	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	279
water	MESH	0.0084745762711864	1	457.190729188161	0.599580004935083	2.85445182733967	0.403325294961735	7.21045598952496	217
zeolites/chemistry	MESH	0.0084745762711864	1	0	0.557755605858455	3.56806478417459	0.250219228316327	4.959296219774	366
zinc oxide/administration & dosage	MESH	0.0084745762711864	1	0	0.36400844602017	2.85445182733967	0.179996412627551	5.87970219076502	303
