PMID	kw1	kw2	link	link_explicit	QuerySet
32308771	MMP9	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	MMP9	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
30741049	MMP9	fatty acids/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	BAX	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	mcf-7 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	tissue distribution	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	mitochondrial membranes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	doxorubicin/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	biotin/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	proto-oncogene proteins c-bcl-2/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
30741049	MMP9	anthracenes/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30741049/"", ""30741049"")"	https://pubmed.ncbi.nlm.nih.gov/30741049	('breast neoplasms/drug therapy', 'cell membrane', 'tumor microenvironment')
32308771	SLC40A1	VIM	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	cell proliferation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	cetuximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	SLC40A1	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	cell proliferation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	cetuximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	VIM	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cell proliferation	cetuximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cell proliferation	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cell proliferation	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32928919	cell proliferation	homeostasis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32928919	cell proliferation	mitochondria/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32308771	cell proliferation	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32928919	cell proliferation	neoplasm metastasis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32928919	cell proliferation	neoplastic stem cells/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32308771	cell proliferation	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cell proliferation	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32928919	cell proliferation	tissue distribution	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	cetuximab/administration & dosage	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	KDM5A	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	MPC1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	amino acid transport system y+/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32308771	epithelial-mesenchymal transition/drug effects	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	erlotinib hydrochloride/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	head and neck neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	mitochondrial membrane transport proteins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	monocarboxylic acid transporters/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32308771	epithelial-mesenchymal transition/drug effects	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	protein kinase inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32308771	epithelial-mesenchymal transition/drug effects	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	retinoblastoma-binding protein 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32308771	epithelial-mesenchymal transition/drug effects	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	epithelial-mesenchymal transition/drug effects	SLC7A11	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33741422	epithelial-mesenchymal transition/drug effects	SLC7A11	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32308771	erbb receptors/antagonists & inhibitors	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	erbb receptors/antagonists & inhibitors	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	erbb receptors/antagonists & inhibitors	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	erbb receptors/antagonists & inhibitors	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	GLRX5	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32308771	mutation	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32685019	mutation	glutaredoxins/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32685019	mutation	head and neck neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32308771	mutation	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	rna interference	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32308771	mutation	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	sulfasalazine/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
9949201	mutation	chelating agents/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	phosphotransferases (alcohol group acceptor)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	CA2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	uridine/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	friedreich ataxia/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	hydrogen peroxide/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	deferoxamine/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	pyruvic acid/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	iron-binding proteins	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	dna primers/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	calcium/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	egtazic acid/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
9949201	mutation	fibroblasts/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/9949201/"", ""9949201"")"	https://pubmed.ncbi.nlm.nih.gov/9949201	('CASP3', 'FXN', 'iron/metabolism')
32308771	proto-oncogene proteins p21(ras)/genetics	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	proto-oncogene proteins p21(ras)/genetics	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	sesquiterpenes/administration & dosage	TF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
34699654	CDKN2A	LCN2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	carcinoma renal cell/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cationic amino acid transporter 1/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cyclin-dependent kinase inhibitor p15/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cyclin-dependent kinase inhibitor p16/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	ferric compounds/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	ferritins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	gene expression regulation neoplastic	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	gene regulatory networks	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	homozygote	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	lipocalin-2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	nitrilotriacetic acid/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	receptors transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	sequence deletion	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	species specificity	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
26990160	CDKN2A	oxidative stress/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	mitochondria/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	STAT3	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	cellular senescence/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	retinal pigment epithelium/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	intracellular signaling peptides and proteins/biosynthesis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	apoptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	MT-RNR2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	gene expression regulation developmental	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	CDKN2A	rna/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
34699654	LCN2	carcinoma renal cell/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	LCN2	cationic amino acid transporter 1/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	LCN2	cyclin-dependent kinase inhibitor p15/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	LCN2	cyclin-dependent kinase inhibitor p16/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
