kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
quinoxalines/pharmacology	diet	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
quinoxalines/pharmacology	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
quinoxalines/pharmacology	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
quinoxalines/pharmacology	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
quinoxalines/pharmacology	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
quinoxalines/pharmacology	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
biomarkers tumor	carcinoma pancreatic ductal/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	cell transformation neoplastic/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	diet	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
biomarkers tumor	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
cell transformation neoplastic/genetics	carcinoma pancreatic ductal/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	diet	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
cell transformation neoplastic/genetics	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	diet	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
carcinoma pancreatic ductal/metabolism	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
diet	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
diet	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
diet	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
diet	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
diet	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
diet	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
spiro compounds/pharmacology	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
spiro compounds/pharmacology	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
spiro compounds/pharmacology	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
spiro compounds/pharmacology	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
spiro compounds/pharmacology	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
proto-oncogene proteins p21(ras)/metabolism	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
proto-oncogene proteins p21(ras)/metabolism	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
proto-oncogene proteins p21(ras)/metabolism	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
proto-oncogene proteins p21(ras)/metabolism	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
pancreatitis/genetics	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
pancreatitis/genetics	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
pancreatitis/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
pancreas/metabolism	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
pancreas/metabolism	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0
macrophages/drug effects	actins/metabolism	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	collagen type i/metabolism	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	hepatic stellate cells/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	hepatocytes/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	hypoxia-inducible factor 1 alpha subunit/metabolism	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	liver cirrhosis/drug therapy	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	anti-inflammatory agents/pharmacology	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	calgranulin a/metabolism	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	colon/metabolism	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	glycyrrhizic acid/pharmacology	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037003	1	1
macrophages/drug effects	sorafenib/pharmacology	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037003	1	1
phospholipid hydroperoxide glutathione peroxidase/genetics	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0
receptors transferrin/metabolism	mitochondria/drug effects	6.204687256805563e-05	0.0001283996868687	0.0379746835443037	0.5839154963972442	1	2
receptors transferrin/metabolism	spiral ganglion/drug effects	5.3290705182007506e-15	3.01993119618375e-14	0.0126582278481012	0.5839154963972442	1	2
receptors transferrin/metabolism	organometallic compounds/toxicity	5.3290705182007506e-15	3.01993119618375e-14	0.0126582278481012	0.5839154963972442	1	2
aging/metabolism	antioxidants/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
aging/metabolism	neurons/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
aging/metabolism	folic acid/pharmacology	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
aging/metabolism	cystine/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
antioxidants/metabolism	neurons/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
antioxidants/metabolism	folic acid/pharmacology	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
antioxidants/metabolism	cystine/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
neurons/metabolism	folic acid/pharmacology	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
neurons/metabolism	cystine/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
folic acid/pharmacology	cystine/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
spiral ganglion/drug effects	mitochondria/drug effects	6.204687256805563e-05	0.0001283996868687	0.0379746835443037	0.5839154963972442	1	2
spiral ganglion/drug effects	organometallic compounds/toxicity	5.3290705182007506e-15	3.01993119618375e-14	0.0126582278481012	0.5839154963972442	1	2
organometallic compounds/toxicity	mitochondria/drug effects	6.204687256805563e-05	0.0001283996868687	0.0379746835443037	0.5839154963972442	1	2
amp-activated protein kinase kinases	glycogen synthase kinase 3/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
amp-activated protein kinase kinases	iron/chemistry	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
amp-activated protein kinase kinases	lung neoplasms/drug therapy	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
amp-activated protein kinase kinases	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
amp-activated protein kinase kinases	nf-e2-related factor 2/genetics	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
amp-activated protein kinase kinases	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
glycogen synthase kinase 3/metabolism	iron/chemistry	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
glycogen synthase kinase 3/metabolism	lung neoplasms/drug therapy	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
glycogen synthase kinase 3/metabolism	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
glycogen synthase kinase 3/metabolism	nf-e2-related factor 2/genetics	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
glycogen synthase kinase 3/metabolism	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
iron/chemistry	lung neoplasms/drug therapy	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
iron/chemistry	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
iron/chemistry	nf-e2-related factor 2/genetics	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
iron/chemistry	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
lung neoplasms/drug therapy	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
lung neoplasms/drug therapy	nf-e2-related factor 2/genetics	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
lung neoplasms/drug therapy	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
nf-e2-related factor 2/genetics	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
nf-e2-related factor 2/genetics	tor serine-threonine kinases/metabolism	0.0001529490570294	0.0002932546526832	0.0147058823529411	0.5011717509037	1	1
tor serine-threonine kinases/metabolism	mitochondria/drug effects	0.0017679797262968	0.0028758762365795	0.0294117647058823	0.5011717509037003	1	1
polysaccharides/pharmacology	kidney/drug effects	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
polysaccharides/pharmacology	diabetic nephropathies/drug therapy	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
chalcones/toxicity	embryo nonmammalian/drug effects	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
chalcones/toxicity	membrane potential mitochondrial/drug effects	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
chalcones/toxicity	chemical and drug induced liver injury/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
embryo nonmammalian/drug effects	membrane potential mitochondrial/drug effects	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
embryo nonmammalian/drug effects	chemical and drug induced liver injury/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
kidney/drug effects	diabetic nephropathies/drug therapy	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
membrane potential mitochondrial/drug effects	chemical and drug induced liver injury/metabolism	0.0	0.0	0.0126582278481012	0.5839154963972442	1	2
cd8-positive t-lymphocytes/drug effects	endoplasmic reticulum/drug effects	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cd8-positive t-lymphocytes/drug effects	neoplasms/drug therapy	1.29861397354381e-05	5.27448252559809e-05	0.074074074074074	0.491090027111315	1	0
endoplasmic reticulum/drug effects	neoplasms/drug therapy	1.29861397354381e-05	5.27448252559809e-05	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	antineoplastic agents/chemistry	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	biological products/chemistry	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	dichloroacetic acid/chemistry	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	drug synergism	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	energy metabolism/drug effects	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	macrophages/cytology	0.0030275730352965	0.006325620895072	0.145299145299145	0.491090027111315	1	0
neoplasms/drug therapy	protein kinase inhibitors/chemistry	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	saponins/chemistry	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0
neoplasms/drug therapy	mitochondria/drug effects	0.000482721111329	0.0008653482253365	0.0583845478489903	0.5011717509037003	1	1
cyclohexylamines/pharmacology	adaptor proteins vesicular transport/genetics	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	inflammation/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	myocardial reperfusion injury/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	myocardium/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	neutrophil infiltration	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	neutrophils/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	phenylenediamines/pharmacology	5.02924301564178e-05	0.000164058546067	0.0028490028490028	0.178864212567384	2	0
cyclohexylamines/pharmacology	toll-like receptor 4/genetics	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
cyclohexylamines/pharmacology	ventricular function left/drug effects	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	adaptor proteins vesicular transport/genetics	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	inflammation/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	myocardial reperfusion injury/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	myocardium/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	neutrophil infiltration	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	neutrophils/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	toll-like receptor 4/genetics	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
phenylenediamines/pharmacology	ventricular function left/drug effects	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0
bacterial toxins/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	endothelial cells/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	heart ventricles/diagnostic imaging	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	hemodynamics/drug effects	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
bacterial toxins/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	heart ventricles/diagnostic imaging	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	hemodynamics/drug effects	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
endothelial cells/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	hemodynamics/drug effects	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
heart ventricles/diagnostic imaging	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	hmgb1 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hemodynamics/drug effects	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hmgb1 protein/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	inflammasomes/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
hypertension pulmonary/chemically induced	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammasomes/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammasomes/metabolism	inflammation/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammasomes/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammasomes/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammasomes/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammation/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammation/metabolism	lung/blood supply	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammation/metabolism	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
inflammation/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
lung/blood supply	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
lung/blood supply	monocrotaline/toxicity	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
lung/blood supply	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
monocrotaline/toxicity	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
monocrotaline/toxicity	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
nlr family pyrin domain-containing 3 protein/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	0.0012925943513292	0.037037037037037	0.491090027111315	1	0
toll-like receptor 4/metabolism	rna messenger/metabolism	0.0012772609311888	0.0021328352967918	0.0869183494293239	0.5011717509037003	1	1
toll-like receptor 4/metabolism	cd36 antigens/metabolism	0.0015713298753543	0.0025664815899418	0.0262590789368664	0.186828306325089	2	1
toll-like receptor 4/metabolism	endometrial neoplasms/immunology	2.20399190009601e-08	7.5723921131295e-08	0.0441176470588235	0.5011717509037	1	1
toll-like receptor 4/metabolism	heme/metabolism	2.20399190009601e-08	7.5723921131295e-08	0.0441176470588235	0.5011717509037	1	1
toll-like receptor 4/metabolism	interferon type i/metabolism	0.000493914442929	0.0008838663701553	0.0869183494293239	0.5011717509037	1	1
toll-like receptor 4/metabolism	phagocytosis	2.20399190009601e-08	7.5723921131295e-08	0.0441176470588235	0.5011717509037	1	1
toll-like receptor 4/metabolism	gastrointestinal tract	1.1009045872145684e-05	2.500058040737266e-05	0.0441176470588235	0.5011717509037003	1	1
toll-like receptor 4/metabolism	protease inhibitors/pharmacology	1.1009045872145684e-05	2.500058040737266e-05	0.0441176470588235	0.5011717509037003	1	1
toll-like receptor 4/metabolism	carcinoma hepatocellular/drug therapy	1.1009045872145684e-05	2.500058040737266e-05	0.0441176470588235	0.5011717509037003	1	1
