KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
benzylamines	prostatic neoplasms/drug therapy	1.3113017360844026e-07	3.807192540493279e-07	0.25	0.75	1	1
benzylamines	antibodies neutralizing/metabolism	1.3113017360844026e-07	3.807192540493279e-07	0.25	0.75	1	1
benzylamines	receptors cxcr4/antagonists & inhibitors	0.0	0.0	0.8	0.19999999999999996	3	1
benzylamines	cell adhesion/drug effects	0.0011868278199247	0.0017213861404048	0.1111111111111111	0.8888888888888888	1	2
monocytes/immunology	virulence	0.0004430190236297	0.000671476907646	0.041666666666666664	0.9583333333333334	1	2
monocytes/immunology	immune evasion	0.0	0.0	0.15384615384615385	0.8461538461538461	2	2
monocytes/immunology	mutation/genetics	2.3647750424515834e-14	6.792715811731076e-14	0.16666666666666666	0.8333333333333334	1	2
dose-response relationship drug	cell survival/drug effects	0.0006387307733904	0.000951440341326	0.15151515151515152	0.8484848484848485	5	2
dose-response relationship drug	gene expression	8.92105994523273e-05	0.0002975184902435	0.041666666666666664	0.9583333333333334	1	0
dose-response relationship drug	inflammation mediators/antagonists & inhibitors	8.92105994523273e-05	0.0002975184902435	0.06666666666666667	0.9333333333333333	1	0
dose-response relationship drug	lipopolysaccharides/toxicity	8.92105994523273e-05	0.0002975184902435	0.06666666666666667	0.9333333333333333	1	0
dose-response relationship drug	microglia/drug effects	8.92105994523273e-05	0.0002975184902435	0.06666666666666667	0.9333333333333333	1	0
dose-response relationship drug	nf-e2-related factor 2/biosynthesis	8.92105994523273e-05	0.0002975184902435	0.06666666666666667	0.9333333333333333	1	0
dose-response relationship drug	raw 264.7 cells	8.92105994523273e-05	0.0002975184902435	0.06896551724137931	0.9310344827586207	1	0
dose-response relationship drug	estrogen receptor alpha/genetics	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	immunocompetence	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	jurkat cells/drug effects	1.0910161662991413e-12	2.921468864103948e-12	0.13333333333333333	0.8666666666666667	2	2
dose-response relationship drug	aspirin/administration & dosage	0.0057206794510977	0.0094399858258373	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	fungicides industrial/toxicity	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	caspases/metabolism	0.0020992807884616	0.0029506815698192	0.0625	0.9375	1	2
dose-response relationship drug	tubulin modulators/pharmacology	0.0028848369010531	0.0049568944653457	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	transforming growth factor beta/metabolism	0.0025677766581447	0.0035790690434151	0.1111111111111111	0.8888888888888888	2	2
dose-response relationship drug	beta-defensins/immunology	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	necrosis/chemically induced	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	lymphoma t-cell/drug therapy	0.0057206794510977	0.0094399858258373	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	dendritic cells/drug effects	0.0041082153987185	0.0055796069852601	0.0625	0.9375	1	2
dose-response relationship drug	smoke/adverse effects	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	endometrial neoplasms/genetics	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	oleic acid/toxicity	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	arachidonic acid/toxicity	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	cytochromes c/metabolism	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	cyclin b1/metabolism	0.0057206794510977	0.0094399858258373	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	hep g2 cells	0.0028848369010531	0.0049568944653457	0.05555555555555555	0.9444444444444444	1	1
dose-response relationship drug	antineoplastic agents/metabolism	0.000318003433023	0.0006362011259318	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	alpha 1-antitrypsin/chemistry	9.524365317747918e-05	0.0002007656924412	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	receptors tnf-related apoptosis-inducing ligand/agonists	0.000318003433023	0.0006362011259318	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	leukemia t-cell/drug therapy	0.000318003433023	0.0006362011259318	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	stilbenes/pharmacology	0.0028848369010531	0.0049568944653457	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	gene expression regulation	0.0057206794510977	0.0094399858258373	0.04	0.96	1	1
dose-response relationship drug	myeloid cell leukemia sequence 1 protein/metabolism	0.0028848369010531	0.0049568944653457	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	nitric oxide/metabolism	0.0057206794510977	0.0094399858258373	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	antigens differentiation myelomonocytic/metabolism	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	estradiol/pharmacology	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	tumor necrosis factor alpha-induced protein 3/metabolism	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	cell communication/drug effects	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	k562 cells	9.524365317747918e-05	0.0002007656924412	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	antigens cd/metabolism	0.0021932781964111	0.0038480282642391	0.06666666666666667	0.9333333333333333	1	1
dose-response relationship drug	toll-like receptor 4/drug effects	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	tumor necrosis factor-alpha/immunology	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	cephalosporins/pharmacology	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	ziram/toxicity	3.4256775038876697e-07	6.775563631336147e-07	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	cell division/drug effects	0.0002638745865934	0.0004092225883229	0.0625	0.9375	1	2
dose-response relationship drug	dna fragmentation/drug effects	0.0002638745865934	0.0004092225883229	0.0625	0.9375	1	2
dose-response relationship drug	immunologic factors/pharmacology	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	toll-like receptor 2/drug effects	0.0001208268457063	0.0001945113266443	0.06666666666666667	0.9333333333333333	1	2
dose-response relationship drug	rna messenger/metabolism	0.0005049450650276	0.0007606048892643	0.0625	0.9375	1	2
dose-response relationship drug	interferon-gamma/antagonists & inhibitors	0.0029983361717166	0.0041399188223971	0.0625	0.9375	1	2
alpha 1-antitrypsin/chemistry	cytokines/metabolism	0.0030418564418117	0.0052121101396582	0.05	0.95	1	1
alpha 1-antitrypsin/chemistry	tumor microenvironment/drug effects	0.0058660489975626	0.0078095550754052	0.023809523809523808	0.9761904761904762	1	2
alpha 1-antitrypsin/chemistry	k562 cells	0.0	0.0	1.0	0.0	1	1
rna small interfering/metabolism	cytokines/metabolism	0.0045333641041712	0.0075955495094615	0.045454545454545456	0.9545454545454546	1	1
rna small interfering/metabolism	rna interference	2.551267194172979e-07	7.125127965534258e-07	0.08333333333333333	0.9166666666666666	1	1
rna small interfering/metabolism	src-family kinases/metabolism	0.0	0.0	0.3333333333333333	0.6666666666666667	1	1
rna small interfering/metabolism	lymphoma large b-cell diffuse/metabolism	0.0	0.0	0.3333333333333333	0.6666666666666667	1	1
rna small interfering/metabolism	cd79 antigens/antagonists & inhibitors	0.0	0.0	0.3333333333333333	0.6666666666666667	1	1
rna small interfering/metabolism	doxorubicin/pharmacology	0.0	0.0	0.3333333333333333	0.6666666666666667	1	1
rna small interfering/metabolism	integrins/metabolism	0.0	0.0	0.3333333333333333	0.6666666666666667	1	1
rna small interfering/metabolism	p38 mitogen-activated protein kinases/metabolism	2.933775107294423e-07	5.821548174826084e-07	0.25	0.75	1	2
rna small interfering/metabolism	caspase 3/metabolism	1.0307686498789437e-05	1.820032613065424e-05	0.2	0.8	1	2
rna small interfering/metabolism	cytoskeleton/metabolism	1.4267026114955783e-06	2.6994690900873944e-06	0.2	0.8	1	2
rna small interfering/metabolism	enterotoxins/metabolism	0.0038883995668138	0.0052933586912857	0.07142857142857142	0.9285714285714286	1	2
caspase 3/metabolism	cell survival/drug effects	0.0031759548707616	0.0043773073426201	0.08333333333333333	0.9166666666666666	2	2
caspase 3/metabolism	u937 cells	0.0001142159322805	0.0002399853581386	0.2	0.8	1	1
caspase 3/metabolism	leukemia/drug therapy	9.900950281860332e-09	3.166563688778573e-08	0.3333333333333333	0.6666666666666667	1	1
caspase 3/metabolism	butyrates/pharmacology	9.900950281860332e-09	3.166563688778573e-08	0.3333333333333333	0.6666666666666667	1	1
caspase 3/metabolism	chemokine ccl5/metabolism	9.900950281860332e-09	3.166563688778573e-08	0.3333333333333333	0.6666666666666667	1	1
caspase 3/metabolism	proto-oncogene proteins c-akt/metabolism	0.0057971897927371	0.0077277359421379	0.1111111111111111	0.8888888888888888	1	2
caspase 3/metabolism	gene expression/drug effects	0.0014449185849851	0.0025877369845934	0.14285714285714285	0.8571428571428572	1	1
caspase 3/metabolism	t-lymphocytes/drug effects	1.1450267657364677e-05	2.70820606002908e-05	0.16666666666666666	0.8333333333333334	1	1
caspase 3/metabolism	valproic acid/pharmacology	9.900950281860332e-09	3.166563688778573e-08	0.3333333333333333	0.6666666666666667	1	1
caspase 3/metabolism	p38 mitogen-activated protein kinases/metabolism	9.900950281860332e-09	3.166563688778573e-08	0.6666666666666666	0.33333333333333337	1	1
caspase 3/metabolism	hl-60 cells	0.0001142159322805	0.0002399853581386	0.16666666666666666	0.8333333333333334	1	1
caspase 3/metabolism	cytoskeleton/metabolism	1.0307686498789437e-05	1.820032613065424e-05	0.2	0.8	1	2
cytoskeleton/metabolism	macrophages/cytology	6.094972169745638e-06	1.1003848903049295e-05	0.14285714285714285	0.8571428571428572	1	2
cytoskeleton/metabolism	phagocytosis	2.2416543568049008e-06	4.180026906453892e-06	0.16666666666666666	0.8333333333333334	1	2
cytoskeleton/metabolism	rho gtp-binding proteins/metabolism	1.6464607455191077e-13	4.559153829095393e-13	0.25	0.75	1	2
cytoskeleton/metabolism	p38 mitogen-activated protein kinases/metabolism	2.933775107294423e-07	5.821548174826084e-07	0.25	0.75	1	2
cell line tumor/drug effects	nf-kappa b/metabolism	6.948072962531526e-07	1.342097376197199e-06	0.09090909090909091	0.9090909090909091	1	2
cell line tumor/drug effects	phosphatidylinositol 3-kinases/metabolism	1.7363359416933122e-08	3.7262008944002784e-08	0.125	0.875	1	2
cell line tumor/drug effects	vascular endothelial growth factor a/metabolism	0.0	0.0	0.5	0.5	1	2
cell line tumor/drug effects	immune evasion	2.680934297893956e-07	5.337947985991964e-07	0.07692307692307693	0.9230769230769231	1	2
cell line tumor/drug effects	toll-like receptor 4/immunology	0.0	0.0	0.5	0.5	1	2
mitochondria/metabolism	cell line transformed	1.7956984523781472e-06	3.3703789957220144e-06	0.2	0.8	1	2
mitochondria/metabolism	tumor suppressor protein p53/antagonists & inhibitors	1.1237367379957064e-06	2.139520389594144e-06	0.2	0.8	1	2
mitochondria/metabolism	bcl-2-associated x protein/genetics	1.0920903514843872e-08	2.373964696976732e-08	0.25	0.75	1	2
mitochondria/metabolism	eukaryotic initiation factor-2/genetics	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	caspases/metabolism	5.4614646138873007e-11	1.3530084326929448e-10	0.25	0.75	1	2
mitochondria/metabolism	tubulin/genetics	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	cell nucleus/metabolism	8.184840583069786e-10	1.9077295867076942e-09	0.25	0.75	1	2
mitochondria/metabolism	rho-associated kinases/antagonists & inhibitors	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	repressor proteins/deficiency	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	adp-ribosylation factors/chemistry	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	hep g2 cells	7.869971757712424e-05	0.0001294815873442	0.16666666666666666	0.8333333333333334	1	2
mitochondria/metabolism	protein isoforms/deficiency	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
mitochondria/metabolism	apoptosis/genetics	1.0920903514843872e-08	2.373964696976732e-08	0.25	0.75	1	2
mitochondria/metabolism	bcl-2 homologous antagonist-killer protein/genetics	4.618527782440651e-14	1.3128493063407969e-13	0.3333333333333333	0.6666666666666667	1	2
vascular endothelial growth factor a/metabolism	nf-kappa b/metabolism	0.0016641796706619	0.002371500648945	0.08333333333333333	0.9166666666666666	1	2
vascular endothelial growth factor a/metabolism	raw 264.7 cells	0.00525410290733	0.0070300801121375	0.058823529411764705	0.9411764705882353	1	2
vascular endothelial growth factor a/metabolism	inflammation/metabolism	1.937942982532803e-06	3.629669862146427e-06	0.2	0.8	1	2
vascular endothelial growth factor a/metabolism	nitric oxide synthase type ii/metabolism	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	polysaccharides/pharmacology	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	neovascularization pathologic/metabolism	4.096722960866828e-13	1.112489570970924e-12	0.3333333333333333	0.6666666666666667	1	2
vascular endothelial growth factor a/metabolism	phosphatidylinositol 3-kinases/metabolism	0.0003349255489615	0.0005142268157979	0.1111111111111111	0.8888888888888888	1	2
vascular endothelial growth factor a/metabolism	triple negative breast neoplasms/metabolism	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	transforming growth factor beta/metabolism	2.6813088179200584e-05	4.580301564556598e-05	0.16666666666666666	0.8333333333333334	1	2
vascular endothelial growth factor a/metabolism	arginase/metabolism	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	tumor-associated macrophages/cytology	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	chemokine ccl2/metabolism	0.0	0.0	0.5	0.5	1	2
vascular endothelial growth factor a/metabolism	immune evasion	0.0010986313385173	0.0015990186666108	0.07142857142857142	0.9285714285714286	1	2
vascular endothelial growth factor a/metabolism	toll-like receptor 4/immunology	1.1102230246251563e-16	3.4875510078301314e-16	0.3333333333333333	0.6666666666666667	1	2
toll-like receptor 4/immunology	nf-kappa b/metabolism	0.0002518318859373	0.000391564359428	0.08333333333333333	0.9166666666666666	1	2
toll-like receptor 4/immunology	phosphatidylinositol 3-kinases/metabolism	3.0820327436842376e-05	5.242163448892845e-05	0.1111111111111111	0.8888888888888888	1	2
toll-like receptor 4/immunology	immune evasion	0.0001462642129793	0.0002326681035003	0.07142857142857142	0.9285714285714286	1	2
k562 cells	cytokines/metabolism	0.0030418564418117	0.0052121101396582	0.05	0.95	1	1
k562 cells	tumor microenvironment/drug effects	0.0058660489975626	0.0078095550754052	0.023809523809523808	0.9761904761904762	1	2
p38 mitogen-activated protein kinases/metabolism	u937 cells	1.2390312953414198e-07	3.620904960359741e-07	0.25	0.75	1	1
p38 mitogen-activated protein kinases/metabolism	leukemia/drug therapy	5.551115123125783e-15	3.2367778091816506e-14	0.5	0.5	1	1
p38 mitogen-activated protein kinases/metabolism	butyrates/pharmacology	5.551115123125783e-15	3.2367778091816506e-14	0.5	0.5	1	1
p38 mitogen-activated protein kinases/metabolism	chemokine ccl5/metabolism	5.551115123125783e-15	3.2367778091816506e-14	0.5	0.5	1	1
p38 mitogen-activated protein kinases/metabolism	proto-oncogene proteins c-akt/metabolism	0.0004664702821436	0.000912053835236	0.125	0.875	1	1
p38 mitogen-activated protein kinases/metabolism	valproic acid/pharmacology	5.551115123125783e-15	3.2367778091816506e-14	0.5	0.5	1	1
p38 mitogen-activated protein kinases/metabolism	gene expression/drug effects	1.15571905729972e-05	2.729552821627344e-05	0.16666666666666666	0.8333333333333334	1	1
p38 mitogen-activated protein kinases/metabolism	hl-60 cells	1.2390312953414198e-07	3.620904960359741e-07	0.2	0.8	1	1
immune evasion	immunologic memory	5.399381141180104e-05	9.00811031275642e-05	0.07142857142857142	0.9285714285714286	1	2
immune evasion	nf-kappa b/metabolism	5.100318808237692e-05	8.531076255719655e-05	0.14285714285714285	0.8571428571428572	3	2
immune evasion	hmgb1 protein/metabolism	0.0051437615127349	0.0068881163674659	0.06666666666666667	0.9333333333333333	1	2
immune evasion	tumor necrosis factor-alpha/metabolism	0.0007551153453128	0.0011171763191218	0.10526315789473684	0.8947368421052632	2	2
immune evasion	u937 cells	0.0073878921273171	0.0096965047617232	0.06666666666666667	0.9333333333333333	1	2
immune evasion	macrophages/immunology	6.758830872755085e-08	1.4038716989004504e-07	0.17391304347826086	0.8260869565217391	4	2
immune evasion	cellular reprogramming	2.3992996048050053e-05	4.109369893793339e-05	0.07692307692307693	0.9230769230769231	1	2
immune evasion	enhancer of zeste homolog 2 protein/metabolism	2.3992996048050053e-05	4.109369893793339e-05	0.07692307692307693	0.9230769230769231	1	2
immune evasion	epigenesis genetic	0.0006315032905181	0.000940866199058	0.07142857142857142	0.9285714285714286	1	2
immune evasion	typhoid fever/immunology	1.673344462993498e-09	3.8222283705804756e-09	0.07692307692307693	0.9230769230769231	1	2
immune evasion	dna-binding proteins/genetics	0.0010986313385173	0.0015990186666108	0.07142857142857142	0.9285714285714286	1	2
immune evasion	staphylococcal infections/immunology	3.4614827670864644e-09	7.766484437043415e-09	0.17647058823529413	0.8235294117647058	3	2
immune evasion	antibodies blocking/pharmacology	1.673344462993498e-09	3.8222283705804756e-09	0.07692307692307693	0.9230769230769231	1	2
immune evasion	dendritic cells/cytology	2.518557584707537e-10	6.008732055313427e-10	0.07692307692307693	0.9230769230769231	1	2
immune evasion	toll-like receptor 4/antagonists & inhibitors	1.673344462993498e-09	3.8222283705804756e-09	0.07692307692307693	0.9230769230769231	1	2
immune evasion	hemolysin proteins/genetics	0.0004131099643359	0.0006272173879418	0.10526315789473684	0.8947368421052632	2	2
immune evasion	ccr5 receptor antagonists	2.518557584707537e-10	6.008732055313427e-10	0.07692307692307693	0.9230769230769231	1	2
immune evasion	macrophage activation/drug effects	1.673344462993498e-09	3.8222283705804756e-09	0.07692307692307693	0.9230769230769231	1	2
immune evasion	virulence factors/immunology	1.673344462993498e-09	3.8222283705804756e-09	0.07692307692307693	0.9230769230769231	1	2
immune evasion	leishmaniasis visceral/immunology	2.3992996048050053e-05	4.109369893793339e-05	0.07692307692307693	0.9230769230769231	1	2
immune evasion	receptors ccr5/metabolism	2.518557584707537e-10	6.008732055313427e-10	0.07692307692307693	0.9230769230769231	1	2
immune evasion	myeloid cells/cytology	2.518557584707537e-10	6.008732055313427e-10	0.07692307692307693	0.9230769230769231	1	2
immune evasion	mutation/genetics	5.717648576819556e-14	1.618985091497153e-13	0.2	0.8	3	2
ferric compounds/chemistry	interferon-gamma/metabolism	0.0008569849171172	0.0021703435630395	0.07692307692307693	0.9230769230769231	1	0
ferric compounds/chemistry	adjuvants immunologic/chemistry	2.66168579354797e-05	0.0001023335932669	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	dextrans/chemistry	2.66168579354797e-05	0.0001023335932669	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	aniline compounds/chemistry	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	ascorbic acid/pharmacology	8.02914441500047e-06	3.26823898503207e-05	0.25	0.75	1	0
ferric compounds/chemistry	benzylidene compounds/chemistry	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	calreticulin/metabolism	8.02914441500047e-06	3.26823898503207e-05	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	exosomes/metabolism	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	gels/chemistry	2.66168579354797e-05	0.0001023335932669	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	gold/chemistry	2.66168579354797e-05	0.0001023335932669	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	immunogenic cell death/drug effects	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	metal-organic frameworks/chemistry	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	neoplasms/diagnostic imaging	8.02914441500047e-06	3.26823898503207e-05	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	phenol/chemistry	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	programmed cell death 1 receptor/metabolism	0.0008569849171172	0.0021703435630395	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	t-lymphocytes cytotoxic/metabolism	8.02914441500047e-06	3.26823898503207e-05	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	urinary bladder neoplasms/pathology	2.66168579354797e-05	0.0001023335932669	0.3333333333333333	0.6666666666666667	1	0
ferric compounds/chemistry	macrophages/cytology	1.5214222215398365e-08	4.8172650101930064e-08	0.14285714285714285	0.8571428571428572	1	1
phenylenediamines/pharmacology	adaptor proteins vesicular transport/genetics	0.0011488805723164	0.0027568588214042	0.5	0.5	1	0
phenylenediamines/pharmacology	cyclohexylamines/pharmacology	0.0001652142691037	0.0004765871781756	1.0	0.0	2	0
phenylenediamines/pharmacology	inflammation/drug therapy	0.0011488805723164	0.0027568588214042	0.3333333333333333	0.6666666666666667	1	0
phenylenediamines/pharmacology	myocardial reperfusion injury/drug therapy	0.0011488805723164	0.0027568588214042	0.5	0.5	1	0
phenylenediamines/pharmacology	myocardium/immunology	0.0011488805723164	0.0027568588214042	0.5	0.5	1	0
phenylenediamines/pharmacology	neutrophil infiltration	0.0011488805723164	0.0027568588214042	0.3333333333333333	0.6666666666666667	1	0
phenylenediamines/pharmacology	neutrophils/immunology	0.0011488805723164	0.0027568588214042	0.16666666666666666	0.8333333333333334	1	0
phenylenediamines/pharmacology	toll-like receptor 4/genetics	0.0011488805723164	0.0027568588214042	0.09090909090909091	0.9090909090909091	1	0
phenylenediamines/pharmacology	ventricular function left/drug effects	0.0011488805723164	0.0027568588214042	0.5	0.5	1	0
phenylenediamines/pharmacology	endothelial cells/metabolism	3.655276193537116e-05	8.154652271004125e-05	0.2	0.8	1	1
phenylenediamines/pharmacology	monocrotaline/toxicity	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
phenylenediamines/pharmacology	lung/blood supply	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
phenylenediamines/pharmacology	hypertension pulmonary/chemically induced	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
phenylenediamines/pharmacology	hmgb1 protein/metabolism	1.0425299967753433e-07	3.07408680021541e-07	0.25	0.75	1	1
phenylenediamines/pharmacology	inflammation/metabolism	7.492675323683695e-05	0.0001605223180444	0.2	0.8	1	1
phenylenediamines/pharmacology	hemodynamics/drug effects	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
phenylenediamines/pharmacology	bacterial toxins/metabolism	1.0425299967753433e-07	3.07408680021541e-07	0.015151515151515152	0.9848484848484849	1	1
phenylenediamines/pharmacology	nlr family pyrin domain-containing 3 protein/metabolism	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
phenylenediamines/pharmacology	macrophages/metabolism	0.0001142159322805	0.0002399853581386	0.16666666666666666	0.8333333333333334	1	1
phenylenediamines/pharmacology	heart ventricles/diagnostic imaging	1.0425299967753433e-07	3.07408680021541e-07	0.5	0.5	1	1
lymphoma t-cell	diterpenes/pharmacology	1.2762013668066199e-12	4.1280860211638e-11	0.5	0.5	1	0
lymphoma t-cell	asparaginase	1.2762013668066199e-12	4.1280860211638e-11	1.0	0.0	1	0
lymphoma t-cell	cisplatin	1.2762013668066199e-12	4.1280860211638e-11	1.0	0.0	1	0
lymphoma t-cell	killer cells natural/metabolism	1.2762013668066199e-12	4.1280860211638e-11	1.0	0.0	1	0
t-lymphocytes cytotoxic/metabolism	ascorbic acid/pharmacology	0.0	0.0	0.5	0.5	1	0
t-lymphocytes cytotoxic/metabolism	calreticulin/metabolism	0.0	0.0	1.0	0.0	1	0
t-lymphocytes cytotoxic/metabolism	neoplasms/diagnostic imaging	0.0	0.0	1.0	0.0	1	0
collagen type i/metabolism	hepatic stellate cells/drug effects	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
collagen type i/metabolism	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
collagen type i/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
collagen type i/metabolism	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
collagen type i/metabolism	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.5	0.5	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	hepatic stellate cells/drug effects	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.5	0.5	1	0
adjuvants immunologic/chemistry	dextrans/chemistry	2.88657986402541e-15	1.07736042309625e-13	1.0	0.0	1	0
adjuvants immunologic/chemistry	gels/chemistry	2.88657986402541e-15	1.07736042309625e-13	1.0	0.0	1	0
adjuvants immunologic/chemistry	gold/chemistry	2.88657986402541e-15	1.07736042309625e-13	1.0	0.0	1	0
adjuvants immunologic/chemistry	macrophages/cytology	5.37375455467171e-07	2.70471546672895e-06	0.2	0.8	1	0
adjuvants immunologic/chemistry	urinary bladder neoplasms/pathology	2.88657986402541e-15	1.07736042309625e-13	1.0	0.0	1	0
macrophages/cytology	dextrans/chemistry	5.37375455467171e-07	2.70471546672895e-06	0.2	0.8	1	0
macrophages/cytology	gels/chemistry	5.37375455467171e-07	2.70471546672895e-06	0.2	0.8	1	0
macrophages/cytology	gold/chemistry	5.37375455467171e-07	2.70471546672895e-06	0.2	0.8	1	0
macrophages/cytology	antineoplastic agents/chemistry	3.36831131867443e-05	0.0001278798632097	0.16666666666666666	0.8333333333333334	1	0
macrophages/cytology	apoptosis/drug effects	0.001259582317993	0.0029783106271453	0.01282051282051282	0.9871794871794872	1	0
macrophages/cytology	biological products/chemistry	3.36831131867443e-05	0.0001278798632097	0.2	0.8	1	0
macrophages/cytology	dichloroacetic acid/chemistry	3.36831131867443e-05	0.0001278798632097	0.2	0.8	1	0
macrophages/cytology	energy metabolism/drug effects	3.36831131867443e-05	0.0001278798632097	0.16666666666666666	0.8333333333333334	1	0
