kw1	kw2	inv_edge_weight	edge_weight	R1C1	iteration	crit_p	pg
GGT1	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
HLF	IL6	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	JAK2	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	SMAD3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	STAT3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	TGFB1	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
HLF	tumor microenvironment/drug effects	0.5011717509037003	0.1176470588235294	1	1	0.006085272814044	0.0039778851868
HLF	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
IL6	JAK2	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	SMAD3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	STAT3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	TGFB1	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
IL6	obesity/chemically induced	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	interleukin-6 receptor alpha subunit/blood	0.5011717509037003	0.1323529411764706	1	1	0.0006710543200399	0.0003713410678496
IL6	biomarkers/blood	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	lipid metabolism/physiology	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	adiponectin/blood	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	pancreatic neoplasms/immunology	0.5011717509037003	0.1323529411764706	1	1	0.0013237692573056	0.0007587615611848
IL6	interleukin-6/metabolism	0.054769758680606	0.0016761114215021	3	1	3.5198646239005875e-05	1.5779719598985054e-05
IL6	cachexia/immunology	0.5011717509037003	0.1323529411764706	1	1	0.0013237692573056	0.0007587615611848
IL6	stat3 transcription factor/metabolism	0.0131605085751639	0.0007252405189191	4	1	3.193940942148557e-05	1.4180438227873182e-05
IL6	myeloid cells/immunology	0.5011717509037003	0.1323529411764706	1	1	0.0006710543200399	0.0003713410678496
IL6	perilipin-5/genetics	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	interleukin-6/genetics	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	lipids	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	stat3 transcription factor/immunology	0.5011717509037003	0.1323529411764706	1	1	0.0013237692573056	0.0007587615611848
IL6	hepatocyte growth factor/blood	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	breast neoplasms/immunology	0.5011717509037003	0.1323529411764706	1	1	0.0006710543200399	0.0003713410678496
IL6	metabolic reprogramming	0.5011717509037003	0.1323529411764706	1	1	0.0073431491104543	0.0049036293627228
IL6	muscle fibers skeletal/drug effects	0.5011717509037003	0.1323529411764706	1	1	0.0013237692573056	0.0007587615611848
IL6	cancer-associated fibroblasts/pathology	0.5011717509037003	0.1323529411764706	1	1	0.0073431491104543	0.0049036293627228
IL6	FAP	0.5011717509037003	0.1323529411764706	1	1	0.0073431491104543	0.0049036293627228
IL6	EGF	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	PLIN1	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	LEP	0.1868283063250888	0.015803336259877	2	1	0.0016588246097501	0.0009702515367758
IL6	IL6R	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	JUN	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	PLIN5	0.5011717509037003	0.1323529411764706	1	1	0.005259982194714	0.0034112456036041
IL6	ADIPOQ	0.5011717509037003	0.1323529411764706	1	1	0.0097671979268138	0.0067295135150839
IL6	FAM126A	0.5011717509037003	0.1323529411764706	1	1	0.0073431491104543	0.0049036293627228
IL6	VIM	0.5011717509037003	0.1323529411764706	1	1	0.0073431491104543	0.0049036293627228
IL6	ITGAM	0.5011717509037003	0.1323529411764706	1	1	0.0006710543200399	0.0003713410678496
IL6	breast neoplasms/drug therapy	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	inflammation/immunology	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	macrophage colony-stimulating factor/antagonists &amp; inhibitors	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	mesenchymal stem cells/immunology	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	fibroblasts/metabolism	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	cytokines/biosynthesis	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	hypoxia	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	cell communication	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	caveolin 1/deficiency	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	neoplasm invasiveness	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	EEF1A2	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	CSF2	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	CAV1	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	CCL5	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
IL6	neoplasm recurrence local	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	hydroxymethylglutaryl-coa reductase inhibitors/pharmacology	0.5839154963972442	0.1139240506329113	1	2	0.0089387051372099	0.0059477066604105
IL6	neoplasms/metabolism	0.5839154963972442	0.1139240506329113	1	2	0.0068493327242944	0.0044769428845097
JAK2	SMAD3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
JAK2	STAT3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
JAK2	TGFB1	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
JAK2	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
JAK2	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
JAK2	tumor microenvironment/drug effects	0.5011717509037003	0.1176470588235294	1	1	0.006085272814044	0.0039778851868
JAK2	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
SMAD3	STAT3	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
SMAD3	TGFB1	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
SMAD3	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
SMAD3	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
SMAD3	tumor microenvironment/drug effects	0.5011717509037003	0.1176470588235294	1	1	0.006085272814044	0.0039778851868
SMAD3	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
STAT3	TGFB1	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
STAT3	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
STAT3	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
STAT3	janus kinases/metabolism	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	obesity/chemically induced	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	tumor microenvironment/genetics	0.5011717509037003	0.088235294117647	1	1	0.0002669028212187	0.0001348106896625
STAT3	biomarkers/blood	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	proto-oncogene proteins c-akt/metabolism	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	lipid metabolism/physiology	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	adiponectin/blood	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	pancreatic neoplasms/immunology	0.5011717509037003	0.088235294117647	1	1	5.8149115432392427e-05	2.70259109118598e-05
STAT3	cachexia/immunology	0.5011717509037003	0.088235294117647	1	1	5.8149115432392427e-05	2.70259109118598e-05
STAT3	perilipin-5/genetics	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	interleukin-6/genetics	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	leptin/metabolism	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	procollagen-lysine 2-oxoglutarate 5-dioxygenase/deficiency	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	chemokine ccl2/metabolism	0.5011717509037003	0.088235294117647	1	1	0.0002669028212187	0.0001348106896625
STAT3	lipids	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	stat3 transcription factor/immunology	0.5011717509037003	0.088235294117647	1	1	5.8149115432392427e-05	2.70259109118598e-05
STAT3	breast neoplasms/pathology	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	hepatocyte growth factor/blood	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	3t3-l1 cells	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	cell movement	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	muscle fibers skeletal/drug effects	0.5011717509037003	0.088235294117647	1	1	5.8149115432392427e-05	2.70259109118598e-05
STAT3	periostin	0.5011717509037003	0.088235294117647	1	1	0.0002669028212187	0.0001348106896625
STAT3	endothelial progenitor cells/metabolism	0.5011717509037003	0.088235294117647	1	1	0.0002669028212187	0.0001348106896625
STAT3	EGF	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	PLOD2	0.5011717509037003	0.088235294117647	1	1	0.0068521189631963	0.004548958005705
STAT3	PLIN1	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	LEP	0.1868283063250888	0.0065847234416154	2	1	5.349699272486788e-05	2.4706996779588764e-05
STAT3	IL6R	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	JUN	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	POSTN	0.5011717509037003	0.088235294117647	1	1	0.0002669028212187	0.0001348106896625
STAT3	PLIN5	0.5011717509037003	0.088235294117647	1	1	0.0004635065847003	0.0002512519996596
STAT3	ADIPOQ	0.5011717509037003	0.088235294117647	1	1	0.0012049104252063	0.0006849176883341
STAT3	non-alcoholic fatty liver disease/genetics	0.5839154963972442	0.1470301850048685	1	2	0.0063818173385686	0.0041476679448289
STAT3	stat3 transcription factor/metabolism	0.2602194741106761	0.0437759442423	2	2	0.005168138750855	0.0032552686847979
STAT3	carcinoma hepatocellular/genetics	0.5839154963972442	0.1470301850048685	1	2	0.0063818173385686	0.0041476679448289
STAT3	carcinoma hepatocellular/pathology	0.5839154963972442	0.1470301850048685	1	2	0.0090656099040005	0.0060478533588005
STAT3	NFKB1	0.2602194741106761	0.063354651362646	2	2	0.0076431195671775	0.0050042996695874
STAT3	MAPK8	0.5839154963972442	0.1470301850048685	1	2	0.0090656099040005	0.0060478533588005
TGFB1	triple negative breast neoplasms/drug therapy	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
TGFB1	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
TGFB1	micrornas/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	vascular endothelial growth factor a/genetics	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	integrin alphavbeta3/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0001210420484324	5.83170354733209e-05
TGFB1	calgranulin a/genetics	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	extracellular matrix/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	liver cirrhosis/chemically induced	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	epithelial cells/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	stem cells/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	calgranulin b/genetics	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	transforming growth factor beta1/metabolism	0.0131605085751639	4.297721593595168e-05	4	1	1.809044329375715e-13	2.8421709430404014e-14
TGFB1	cadherins/genetics	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	glioblastoma/pathology	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	neoplasm invasiveness/pathology	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	angiopoietin-2/genetics	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	mammary glands human/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	carcinoma hepatocellular/chemically induced	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	matrix metalloproteinase 9/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	transforming growth factor beta/metabolism	0.1868283063250888	0.0092186128182616	2	1	2.959919657045909e-07	1.0679994744133837e-07
TGFB1	adipocytes/pathology	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	smad proteins/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	tumor microenvironment/physiology	0.1868283063250888	0.0262590789368664	2	1	4.743459556620457e-05	2.1748302083235416e-05
TGFB1	kruppel-like transcription factors/genetics	0.5011717509037003	0.1966637401229148	1	1	0.0095395540680564	0.0065593585108667
TGFB1	stem cells/pathology	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	receptors androgen/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	SNAI2	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	DCN	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	SERPINE1	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	SMAD2	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	CDH2	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	KLF10	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	ANGPT2	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	THBS2	0.5011717509037003	0.1029411764705882	1	1	0.0001210420484324	5.83170354733209e-05
TGFB1	S100A9	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	MMP9	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	PDCD1LG2	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	MAP2K7	0.5011717509037003	0.1029411764705882	1	1	0.0001210420484324	5.83170354733209e-05
TGFB1	FAT1	0.5011717509037003	0.1029411764705882	1	1	1.8779157553481388e-05	8.206546875610954e-06
TGFB1	carcinoma pancreatic ductal/genetics	0.5011717509037003	0.1966637401229148	1	1	0.0040911821309987	0.0025813207194609
TGFB1	mammary glands animal/metabolism	0.5011717509037003	0.1029411764705882	1	1	0.0004270487678507	0.0002295826569734
TGFB1	capillary permeability	0.5011717509037003	0.1029411764705882	1	1	0.0011223381073134	0.0006329692520944
TGFB1	MAPK8	0.5839154963972442	0.1703992210321324	1	2	0.008653676299791	0.005725925897164
triple negative breast neoplasms/drug therapy	tumor-associated macrophages/drug effects	0.491090027111315	0.037037037037037	1	0	2.23055336157649e-08	2.3766930645763304e-09
triple negative breast neoplasms/drug therapy	tumor microenvironment/drug effects	0.5011717509037003	0.1176470588235294	1	1	0.006085272814044	0.0039778851868
triple negative breast neoplasms/drug therapy	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
tumor-associated macrophages/drug effects	tumor microenvironment/drug effects	0.5011717509037003	0.1176470588235294	1	1	0.006085272814044	0.0039778851868
tumor-associated macrophages/drug effects	antineoplastic agents/pharmacology	0.5011717509037003	0.1029411764705882	1	1	0.0038788378911146	0.0024359773054146
biomarkers tumor	carcinoma pancreatic ductal/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	cell transformation neoplastic/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	diet	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	dna	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	KDM8	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
biomarkers tumor	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	cell transformation neoplastic/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	diet	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	dna	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	KDM8	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
carcinoma pancreatic ductal/metabolism	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	diet	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	dna	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	KDM8	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
cell transformation neoplastic/genetics	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	dna	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	KDM8	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
diet	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	KDM8	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
dna	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	macrophages	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	phospholipid hydroperoxide glutathione peroxidase/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	proto-oncogene proteins p21(ras)/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	quinoxalines/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	spiro compounds/pharmacology	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
KDM8	STING1	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
macrophages	membrane proteins/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
macrophages	pancreas/metabolism	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
macrophages	pancreatitis/genetics	0.491090027111315	0.037037037037037	1	0	6.33368658790105e-05	1.90229000622821e-05
